search_keyword,product_name,product_url,supplier_name,supplier_url,price,phone,city,state,locality,location_ui,rating,image,catid,mcatid,itemid,dispid,brand,capacity,power,ac_type,function_type,isq_attributes,scraped_at
Robot vacuum cleaner,Robot Vacuum Cleaner,https://www.indiamart.com/proddetail/robot-vacuum-cleaner-26735141855.html?pos=1&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:32499|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,Suvid Solutions Private Limited,https://www.suvidsolutions.in/?pos=1&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:32499|ri:T_B_0_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 32,499",,Coimbatore,Tamil Nadu,Goldwins,Coimbatore,4.0,http://5.imimg.com/data5/SELLER/Default/2024/11/469041051/HO/QO/VJ/127519520/robot-vacuum-cleaner-1000x1000.jpeg,787,147097,196459898,26735141855,I Clean,,,,,Brand=I Clean; Climbing Height=20 MM; Dynamic relocation=Yes; Front Sensor=13 Groups; Lithium Battery=3200 mAh; Optical Flow Sensor=Yes; Various Sensors=33 groups,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,TP-Link TL-Tapo RV30 LiDAR Navigation Robot Vacuum & Mop,https://www.indiamart.com/proddetail/tp-link-tl-tapo-rv30-lidar-navigation-robot-vacuum-mop-2853697757712.html?pos=2&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:16948|ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=3,Ecaps Computers (India) Private Limited,https://www.indiamart.com/ecaps-computersindia-coimbatore/?pos=2&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:0|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:16948|ri:T_B_0_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 16,948",,Coimbatore,Tamil Nadu,Ramalingam Colony,Coimbatore,3.7,http://5.imimg.com/data5/SELLER/Default/2024/3/403184361/ZK/WL/NN/8383416/tp-link-tl-tapo-rv30-lidar-navigation-robot-vacuum-mop-500x500.jpg,787,147097,271576577,2853697757712,Tp-Link,,,,Both Mopping & Sweeping,Shape=Cordless; Surface Recommendation=for Home; Filtration=HEPA Filter; Included Components=Vacuum Mop; Noise Level=60 dB; Dust Capacity=400 mL; Level of Automation=Fully Automatic; Voltage=220-240V | 50Hz; Color=White; Dimension=342.2 x 341.8 x 95 mm; Function=Both Mopping & Sweeping; Brand=Tp-Link,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"iClean ROBOTIC VACUUM CLEANER L100 PRO - BLACK, Alexa",https://www.indiamart.com/proddetail/iclean-robotic-vacuum-cleaner-l100-pro-black-2857398501088.html?pos=3&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:43|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:29999|ri:T_B_50_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,Cibi Industries,https://www.toolshub.biz/?pos=3&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:43|db:01|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:29999|ri:T_B_50_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 29,999",,Tiruppur,Tamil Nadu,Veerapandi Post,Tiruppur,4.4,http://5.imimg.com/data5/SELLER/Default/2025/8/540243480/MK/FY/GR/136187178/iclean-robotic-vacuum-cleaner-l100-pro-black-1000x1000.jpg,787,147097,308584008,2857398501088,,,,,,,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Eureka Forbes L Vac Robot Vacuum Cleaner, for Home",https://www.indiamart.com/proddetail/eureka-forbes-l-vac-robot-vacuum-cleaner-2852927483330.html?pos=4&kwd=robot%20vacuum%20cleaner&tags=rk:TS|plc:1|dt:0|db:01|prc:1|dtp:p||sv:M|rsf:gd|prv:25000|ri:M_TS_0_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,Tirumalai Traders,https://www.indiamart.com/tirumalaitraders-coimbatore/?pos=4&kwd=robot%20vacuum%20cleaner&tags=rk:TS|plc:1|dt:0|db:01|prc:1|dtp:p||sv:M|rsf:gd|prv:25000|ri:M_TS_0_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 25,000",,Coimbatore,Tamil Nadu,Katoor,Coimbatore,4.7,http://5.imimg.com/data5/SELLER/Default/2023/11/363489733/AE/NP/OQ/2815536/eureka-forbes-robotic-vacuum-cleaner-1000x1000.jpg,787,227034,263873834,2852927483330,,,,,,Surface Recommendation=for Home,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,RV201 Robotic Vacuum Cleaner,https://www.indiamart.com/proddetail/rv201-robotic-vacuum-cleaner-22456458048.html?pos=5&kwd=robot%20vacuum%20cleaner&tags=rk:C||dt:43|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:29990|ri:VGP_C_50_NP|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,Bakiyam And Co.,https://www.indiamart.com/bakiyam-and-co/?pos=5&kwd=robot%20vacuum%20cleaner&tags=rk:C||dt:43|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:29990|ri:VGP_C_50_NP|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 29,990",,Tiruppur,Tamil Nadu,,Tiruppur,4.3,http://5.imimg.com/data5/PX/XI/DT/SELLER-50217280/49-500x500.jpg,787,147097,153673058,22456458048,,,,,,"Voltage=220/240 V AC, 50/60 Hz; Weight=4.30 kg; Warranty=1 Years; Rated Input Power During Operation=25 W (IEC); Dust Capacity=400 ml; Dimensions=498 x 408 x 150 MM (WXDXH); Features=Anti-winding design, won't be troubled by hair,Spot cleaning with remote control",2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,Smart Cleaning Robot (10000 Sq Ft/hr),https://www.indiamart.com/proddetail/smart-cleaning-robot-2857819669573.html?pos=6&kwd=robot%20vacuum%20cleaner&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:800000|ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,Clarion AI Technologies Private Limited,https://www.indiamart.com/clarion-a-i-technologies/?pos=6&kwd=robot%20vacuum%20cleaner&tags=rk:C|plc:1|dt:0|db:01|prc:1|dtp:p||sv:VGP|rsf:gd|prv:800000|ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 8,00,000",,Coimbatore,Tamil Nadu,,Coimbatore,,http://5.imimg.com/data5/SELLER/PDFImage/2025/11/559178457/EC/NB/BR/86066819/smart-cleaning-robot-1000x1000.png,787,147097,312795693,2857819669573,,,,,,"Theoretical Area Coverage=10000 Sq Ft /hr; Usage/Application=Best suites for Marriage Halls, Schools, Hospitals and Factories; Surface to Clean=Carpet; Automation Grade=Automatic; Fuel Type=Battery",2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,KENT RoboKlean R1 Robotic Vacuum Cleaner with AI Control (200 Min Run Time),https://www.indiamart.com/proddetail/kent-roboklean-r1-robotic-vacuum-cleaner-2857989374933.html?pos=7&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:21999|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,Future Gadgets,https://www.futuregadgetsindia.com/?pos=7&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:21999|ri:T_A_250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 21,999",,Bengaluru,Karnataka,,Bengaluru,4.1,http://5.imimg.com/data5/SELLER/Default/2025/11/562189183/TK/GK/YS/93229998/screenshot-2025-11-23-102549-1000x1000.png,787,147097,314492747,2857989374933,,,,,,Run Time (In Minutes)=200 Min; Charging Time=Input Power Specific; Surface to Clean=Marble Floor; Included Components=Vacuum Mop; Ultra Strong Suction=8500 Pa; App Control=AI Controlled,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Tesvor S7 Pro AES Cleanmaster- Robotic vacuum Cleaner, Alexa",https://www.indiamart.com/proddetail/s7-pro-aes-cleanmaster-robotic-vacuum-cleaner-2855849529448.html?pos=8&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1330|db:27|prc:1|dtp:p||sv:T|rsf:gl|prv:34999|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=3,Tilak Poly Impex,https://www.indiamart.com/tilak-poly-impex/?pos=8&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1330|db:27|prc:1|dtp:p||sv:T|rsf:gl|prv:34999|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 34,999",,Halol,Gujarat,Ahemdabad,Halol,3.7,http://5.imimg.com/data5/SELLER/Default/2025/2/491790993/MT/RZ/LE/151156198/s7-pro-aes-cleanmaster-1000x1000.png,787,147097,293094292,2855849529448,Tesvor,,,,Mopping & Sweeping,Run Time (In Minutes)=200 Min; Charging Time=3 Hours; Battery Capacity=2600 mAH; Surface to Clean=Glass; Suction Power=3000 Pa; Included Components=Vacuum Mop; Suction Capacity=6500 Pa; Function=Mopping & Sweeping; Brand=Tesvor; App Control=Alexa,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Narwal Freo X10 Pro Robot Vacuum and Mop (11000 Pa, 5200 mAh, 350 Min Runtime, 2.5L Dust Capacity, Wi-Fi)",https://www.indiamart.com/proddetail/narwal-freo-x10-pro-robot-vacuum-and-mop-2858286970833.html?pos=9&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1413|db:29|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:54990|ri:T_A_G250_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=3,Cavitak Global Commerce Private Limited,https://www.gogripit.in/?pos=9&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1413|db:29|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:54990|ri:T_A_G250_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 54,990",,Ahmedabad,Gujarat,Navjivan,Ahmedabad,3.3,http://5.imimg.com/data5/SELLER/Default/2026/1/572517299/DY/SP/QL/240366228/narwal-freo-x10-pro-robot-vacuum-and-mop-1000x1000.jpg,787,147097,317468706,2858286970833,,,,,Vacuum And Mop,Suction Power=11000 Pa; Run Time=350 Min; Dust Capacity=2.5 L; Battery Capacity=5200 mAh; Wi-Fi Support=Yes; Control Method=Button Panel; Navigation Type=Lidar; Surface Recommended=Wood Floor; Warranty=1 Year; Function=Vacuum And Mop,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Automatic Robot Vacuum Cleaners, Google Assistant",https://www.indiamart.com/proddetail/automatic-robot-vacuum-cleaners-26631735048.html?pos=10&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1966|db:40|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:1200|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=3,Dazibao,https://www.indiamart.com/dazibao/?pos=10&kwd=robot%20vacuum%20cleaner&tags=rk:A|plc:1|dt:1966|db:40|prc:1|dtp:p|pfs:1|sv:T|rsf:gl|prv:1200|ri:T_A_G250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 1,200",,New Delhi,Delhi,Dabri,New Delhi,3.9,http://5.imimg.com/data5/SELLER/Default/2022/9/JT/PN/SR/35720093/robotic-vacuum-floor-cleaner-500x500.jpg,787,147097,195425830,26631735048,,,,,,Charging Time=3 Hours; App Control=Google Assistant; Surface to Clean=Marble Floor; Suction Power=1200 Pa; Included Components=Vacuum Mop,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,Robotic Vaccum Machine,,Purie Robotics,https://www.indiamart.com/purie-robotics/?pos=11&kwd=robot%20vacuum%20cleaner&tags=rk:C|plc:1|dt:0|db:01||dtp:p||sv:VGP|rsf:gd||ri:VGP_C_0_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,Ask Price,,Coimbatore,Tamil Nadu,,Coimbatore,,http://5.imimg.com/data5/NSDMERP/Default/2025/3/495696555/ZL/SX/MM/234276090/234276090-product-1742021722553-1000x1000.jpg,787,147097,295521285,2856092228797,,,,,,,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Robot Vacuum Cleaner, With Mopping & Sweeping (Wet-Dry)",https://www.indiamart.com/proddetail/robot-vacuum-cleaner-2850261792755.html?pos=12&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:228|db:05|prc:1|dtp:p||sv:T|rsf:gd|prv:35000|ri:T_B_250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=3,M.K. Agencies,https://www.indiamart.com/m-kagencies/?pos=12&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:228|db:05|prc:1|dtp:p||sv:T|rsf:gd|prv:35000|ri:T_B_250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 35,000",,Bengaluru,Karnataka,,Bengaluru,3.9,http://5.imimg.com/data5/SELLER/Default/2023/2/IQ/KF/NX/3531639/screenshot-2023-02-15-173151-500x500.png,787,147097,237216928,2850261792755,i robot,,,,With Mopping & Sweeping (Wet-Dry),Function=With Mopping & Sweeping (Wet-Dry); Brand=i robot; Run Time=120 Minutes; Charging Time=3 Hours; Surface to Clean=Marble Floor; Noise Level=55 dB; Included Components=Vacuum Mop,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Mi Robot Vacuum Cleaner, Google Assistant",https://www.indiamart.com/proddetail/mi-robot-vacuum-cleaner-2855149888291.html?pos=13&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:15000|ri:T_B_250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,Bhikshu Enterprises,https://www.indiamart.com/bhikshu-enterprises-bengaluru/?pos=13&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:15000|ri:T_B_250_P|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 15,000",,Bengaluru,Karnataka,Srinagar,Bengaluru,4.5,http://5.imimg.com/data5/SELLER/Default/2024/10/459114406/PO/WQ/XZ/32732224/7098d30b-fddf-4560-803c-24aad87be6f5-1000x1000.jpg,787,147097,286097880,2855149888291,Mi,,,,Both Mopping & Sweeping,Motor Power=1000 Watt; Run Time=90 Minutes; Charging Time=5 Hours; Shape=Cordless; Suction Power=260 Watt; Battery Capacity=3200 mAH; Surface Recommendation=for Home; Surface to Clean=Wood; Filtration=HEPA Filter; Air Flow=25 L/s; Noise Level=55 dB; Input Power=15 Watt; Dust Capacity=400 mL; Included Components=Charging Adaptor; Level of Automation=Fully Automatic; Voltage=220-240V | 50Hz; Warranty=1 Year; Container Material=Plastic; Function=Both Mopping & Sweeping; Brand=Mi; App Control=Google Assistant,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Mi Robot Vacuum Mop P, Google Assistant",https://www.indiamart.com/proddetail/mi-robot-vacuum-mop-p-27125000048.html?pos=14&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:21000|ri:T_B_250_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=3,Smile For Miles Gifts India,https://www.smileformilesgifts.com/?pos=14&kwd=robot%20vacuum%20cleaner&tags=rk:B|plc:1|dt:228|db:05|prc:1|dtp:p|pfs:1|sv:T|rsf:gd|prv:21000|ri:T_B_250_P|em:0-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 21,000",,Bengaluru,Karnataka,Sudhama Nagar,Bengaluru,3.8,http://5.imimg.com/data5/SELLER/Default/2022/10/MP/MI/WC/82344205/747b5375-3645-4825-d1c0-32652fa96e3a-1000x1000.jpg,787,147097,200358480,27125000048,Mi,,,,,Brand=Mi; Charging Time=5 Hours; App Control=Google Assistant,2026-02-01T12:02:52.002874+00:00
Robot vacuum cleaner,"Robot Vacuum Cleaner, Google Assistant",https://www.indiamart.com/proddetail/robot-vacuum-cleaner-2856956614430.html?pos=15&kwd=robot%20vacuum%20cleaner&tags=rk:A||dt:228|db:05|prc:1|dtp:p||sv:M|rsf:gd|prv:34990|ri:M_A_250_NP|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city|r=4,SLV Enterprises,https://www.indiamart.com/slv-enterprisesbengaluruurban/?pos=15&kwd=robot%20vacuum%20cleaner&tags=rk:A||dt:228|db:05|prc:1|dtp:p||sv:M|rsf:gd|prv:34990|ri:M_A_250_NP|em:1-|-res:RC2|ktp:N0|mtp:S|wc:3|lcf:3|cq:coimbatore|qr_nm:gl-gd|cs:19435|com-cf:nl|ptrs:na|mc:147097|cat:787|qry_typ:P|lang:en|tyr:2|qrd:260128|mrd:260101|prdt:260201|msf:hs|pfen:1|gli:U0G0I0|gc:Coimbatore|ic:Coimbatore|scw:1|emt:7|v=4|crs=xnh-city,"₹ 34,990",,Bengaluru,Karnataka,Bengaluru Urban,Bengaluru,4.5,http://5.imimg.com/data5/ANDROID/Default/2025/7/529408937/FH/AG/TD/181685992/product-jpeg-500x500.jpg,787,147097,304165142,2856956614430,,,,,,Run Time (In Minutes)=300 Min; Charging Time=5 Hours; Surface to Clean=Marble Floor; Included Components=Charging Adaptor; App Control=Google Assistant,2026-02-01T12:02:52.002874+00:00
